Time,Temperature ,Humidity
2022-07-29 09:02:57,18,72
2022-07-29 09:06:45,18.2,72
2022-07-29 09:10:33,18.6,72
2022-07-29 09:14:21,19.2,71
2022-07-29 09:18:09,19.7,71
2022-07-29 09:21:57,19.9,70
2022-07-29 09:25:45,20.1,69
2022-07-29 09:29:33,20,69
2022-07-29 09:33:21,20.2,68
2022-07-29 09:37:09,20.3,68
2022-07-29 09:40:57,20.3,67
2022-07-29 09:51:24,20.3,66
2022-07-29 09:55:12,20.4,66
2022-07-29 10:02:48,20.3,65
2022-07-29 10:06:36,20.3,65
2022-07-29 10:10:24,20.2,64
2022-07-29 10:14:12,20.3,64
2022-07-29 10:21:48,20.4,63
2022-07-29 10:25:36,20.2,63
2022-07-29 10:29:24,20.2,63
2022-07-29 10:33:12,20.1,63
2022-07-29 10:37:00,20,63
2022-07-29 10:40:48,20,63
2022-07-29 10:51:15,19.9,62
2022-07-29 10:55:03,20,62
2022-07-29 10:58:51,20,62
2022-07-29 11:02:39,19.9,62
2022-07-29 11:06:27,19.6,62
2022-07-29 11:10:15,19.6,62
2022-07-29 11:14:03,19.6,63
2022-07-29 11:17:51,19.6,63
2022-07-29 11:21:39,19.6,63
2022-07-29 11:25:27,19.6,63
2022-07-29 11:29:15,19.6,63
2022-07-29 11:33:03,19.6,63
2022-07-29 11:36:51,19.7,63
2022-07-29 11:40:39,19.7,63
2022-07-29 11:44:27,19.8,63
2022-07-29 11:51:06,20,63
2022-07-29 11:54:54,20.2,63
2022-07-29 12:06:18,20.4,63
2022-07-29 12:10:06,20.5,63
2022-07-29 12:13:54,20.7,62
2022-07-29 12:17:42,20.8,62
2022-07-29 12:21:30,20.9,62
2022-07-29 12:25:18,21,62
2022-07-29 12:29:06,21.1,62
2022-07-29 12:32:54,21,62
2022-07-29 12:36:42,21,62
2022-07-29 12:40:30,21.1,62
2022-07-29 12:44:18,21.2,62
2022-07-29 12:54:45,21.2,61
2022-07-29 13:02:21,21.9,61
2022-07-29 13:06:09,22.1,61
2022-07-29 13:09:57,22,61
2022-07-29 13:13:45,21.8,61
2022-07-29 13:17:33,21.7,61
2022-07-29 13:21:21,21.8,61
2022-07-29 13:25:08,21.9,61
2022-07-29 13:28:56,21.9,60
2022-07-29 13:32:44,22.1,60
2022-07-29 13:36:32,22.1,60
2022-07-29 13:40:20,22.1,60
2022-07-29 13:44:08,22.1,60
2022-07-29 13:54:35,22.3,60
2022-07-29 13:58:23,22.4,59
2022-07-29 14:02:11,22.5,59
2022-07-29 14:05:59,22.7,59
2022-07-29 14:09:47,23.1,59
2022-07-29 14:13:35,23.4,59
2022-07-29 14:17:23,23.6,59
2022-07-29 14:21:11,23.8,58
2022-07-29 14:24:59,24,58
2022-07-29 14:28:47,24,58
2022-07-29 14:36:23,23.8,58
2022-07-29 14:40:11,23.8,58
2022-07-29 14:47:47,23.3,58
2022-07-29 14:54:26,23.4,58
2022-07-29 14:58:14,23.3,58
2022-07-29 15:02:02,23.4,58
2022-07-29 15:05:50,23.1,58
2022-07-29 15:09:38,22.9,58
2022-07-29 15:13:26,22.5,58
2022-07-29 15:17:14,22.5,58
2022-07-29 15:21:02,22.5,58
2022-07-29 15:24:50,22.6,58
2022-07-29 15:28:38,22.8,58
2022-07-29 15:32:26,23,58
2022-07-29 15:36:14,23,58
2022-07-29 15:40:02,22.9,58
2022-07-29 15:43:50,22.8,58
2022-07-29 15:58:05,23.1,58
2022-07-29 16:01:53,23.3,58
2022-07-29 16:05:41,23.4,58
2022-07-29 16:09:29,23.4,58
2022-07-29 16:13:17,23.4,58
2022-07-29 16:17:05,23.3,58
2022-07-29 16:20:53,23.1,58
2022-07-29 16:24:41,22.9,58
2022-07-29 16:28:29,22.5,58
2022-07-29 16:32:17,22.4,58
2022-07-29 16:36:05,22.2,58
2022-07-29 16:39:53,22.2,58
2022-07-29 16:43:41,22.1,58
2022-07-29 16:47:29,22,59
2022-07-29 16:57:56,21.7,59
2022-07-29 17:01:44,21.7,59
2022-07-29 17:05:32,21.7,59
2022-07-29 17:09:20,21.7,59
2022-07-29 17:13:08,21.8,59
2022-07-29 17:16:56,21.8,59
2022-07-29 17:20:44,21.8,59
2022-07-29 17:24:32,21.9,59
2022-07-29 17:28:20,21.9,59
2022-07-29 17:32:08,21.9,59
2022-07-29 17:35:56,21.9,59
2022-07-29 17:39:44,21.8,59
2022-07-29 17:43:32,21.7,59
2022-07-29 17:47:20,21.7,59
2022-07-29 17:53:59,21.7,59
2022-07-29 17:57:47,21.7,59
2022-07-29 18:01:35,21.8,59
2022-07-29 18:09:11,21.9,59
2022-07-29 18:12:59,21.9,59
2022-07-29 18:16:47,21.9,59
2022-07-29 18:20:35,21.7,59
2022-07-29 18:24:23,21.6,59
2022-07-29 18:28:11,21.5,60
2022-07-29 18:31:59,21.4,60
2022-07-29 18:39:35,21.3,60
2022-07-29 18:43:23,21.3,60
2022-07-29 18:47:11,21.2,60
2022-07-29 18:50:59,21.1,61
2022-07-29 18:57:37,21.1,61
2022-07-29 19:01:25,21.1,61
2022-07-29 19:05:13,21,61
2022-07-29 19:09:01,21,61
2022-07-29 19:12:49,21.1,61
2022-07-29 19:16:37,21.1,61
2022-07-29 19:20:25,21.1,61
2022-07-29 19:24:13,21.1,61
2022-07-29 19:28:01,21.1,61
2022-07-29 19:31:49,21.1,61
2022-07-29 19:35:37,21.1,61
2022-07-29 19:39:25,21.2,61
2022-07-29 19:43:13,21.1,62
2022-07-29 19:47:01,21.1,62
2022-07-29 19:50:49,21.1,62
2022-07-29 19:57:28,21,62
2022-07-29 20:01:16,21,62
2022-07-29 20:08:52,21,63
2022-07-29 20:12:40,21,63
2022-07-29 20:16:28,20.9,63
2022-07-29 20:20:16,20.8,63
2022-07-29 20:24:04,20.7,63
2022-07-29 20:27:52,20.7,63
2022-07-29 20:31:40,20.5,64
2022-07-29 20:35:28,20.4,64
2022-07-29 20:39:16,20.3,64
2022-07-29 20:57:19,20.1,66
2022-07-29 21:01:07,20,66
2022-07-29 21:04:55,20,66
2022-07-29 21:08:43,20,66
2022-07-29 21:12:31,19.9,67
2022-07-29 21:16:19,19.9,67
2022-07-29 21:20:07,19.9,67
2022-07-29 21:23:55,19.8,67
2022-07-29 21:27:43,19.8,67
2022-07-29 21:31:31,19.8,67
2022-07-29 21:35:19,19.8,68
2022-07-29 21:39:07,19.8,68
2022-07-29 21:42:55,19.8,68
2022-07-29 21:46:43,19.8,68
2022-07-29 21:50:31,19.8,68
2022-07-29 21:57:10,19.7,68
2022-07-29 22:00:58,19.7,68
2022-07-29 22:04:46,19.6,68
2022-07-29 22:08:34,19.6,68
2022-07-29 22:12:22,19.6,68
2022-07-29 22:16:10,19.5,69
2022-07-29 22:19:58,19.5,69
2022-07-29 22:23:46,19.5,69
2022-07-29 22:27:34,19.5,69
2022-07-29 22:31:22,19.4,69
2022-07-29 22:35:10,19.4,69
2022-07-29 22:38:58,19.3,69
2022-07-29 22:42:46,19.3,69
2022-07-29 22:46:34,19.3,69
2022-07-29 22:50:22,19.2,69
2022-07-29 22:57:01,19.1,70
2022-07-29 23:00:49,19.1,70
2022-07-29 23:04:37,19.1,70
2022-07-29 23:08:25,19.2,70
2022-07-29 23:12:13,19.1,70
2022-07-29 23:16:01,19.1,70
2022-07-29 23:19:49,19.1,70
2022-07-29 23:23:37,19,70
2022-07-29 23:27:25,19,70
2022-07-29 23:31:13,19,70
2022-07-29 23:35:01,18.9,70
2022-07-29 23:38:49,18.9,70
2022-07-29 23:42:37,18.9,70
2022-07-29 23:46:25,18.8,70
2022-07-29 23:50:13,18.8,71
2022-07-29 23:54:01,18.9,71
2022-07-30 00:00:40,18.6,71
2022-07-30 00:04:28,18.2,71
2022-07-30 00:08:16,18,71
2022-07-30 00:12:04,17.8,71
2022-07-30 00:15:52,17.7,72
2022-07-30 00:19:40,17.6,72
2022-07-30 00:23:28,17.6,72
2022-07-30 00:27:15,17.6,72
2022-07-30 00:31:03,17.7,72
2022-07-30 00:34:51,17.8,72
2022-07-30 00:38:39,18,72
2022-07-30 00:42:27,18,72
2022-07-30 00:46:15,17.9,72
2022-07-30 00:50:03,17.9,72
2022-07-30 00:53:51,17.9,72
2022-07-30 01:00:30,18.1,72
2022-07-30 01:04:18,18.1,71
2022-07-30 01:08:06,18.1,71
2022-07-30 01:11:54,18.1,72
2022-07-30 01:15:42,18.1,72
2022-07-30 01:19:30,18,72
2022-07-30 01:23:18,18,72
2022-07-30 01:27:06,18,72
2022-07-30 01:30:54,17.9,72
2022-07-30 01:34:42,17.9,73
2022-07-30 01:38:30,18,73
2022-07-30 01:42:18,17.9,73
2022-07-30 01:46:06,17.9,73
2022-07-30 01:49:54,17.9,73
2022-07-30 02:07:57,18,73
2022-07-30 02:11:45,18,74
2022-07-30 02:15:33,17.9,74
2022-07-30 02:19:21,18,74
2022-07-30 02:23:09,18,73
2022-07-30 02:26:57,18.1,73
2022-07-30 02:30:45,18,73
2022-07-30 02:34:33,17.9,73
2022-07-30 02:38:21,17.7,73
2022-07-30 02:42:09,17.6,74
2022-07-30 02:45:57,17.5,74
2022-07-30 02:49:45,17.4,74
2022-07-30 02:53:33,17.4,74
2022-07-30 03:04:00,17.3,75
2022-07-30 03:07:48,17.2,75
2022-07-30 03:11:36,17.4,76
2022-07-30 03:15:24,17.2,76
2022-07-30 03:19:12,17.2,76
2022-07-30 03:23:00,17.2,76
2022-07-30 03:26:48,17.3,76
2022-07-30 03:30:36,17.2,76
2022-07-30 03:34:24,17.2,76
2022-07-30 03:38:12,17.1,76
2022-07-30 03:42:00,17.1,76
2022-07-30 03:45:48,17.1,76
2022-07-30 03:49:36,17.2,76
2022-07-30 03:53:24,17.2,76
2022-07-30 04:03:51,17.1,76
2022-07-30 04:07:39,17,76
2022-07-30 04:11:27,17,76
2022-07-30 04:15:15,17,76
2022-07-30 04:19:03,17,77
2022-07-30 04:22:51,17,77
2022-07-30 04:26:39,17.1,77
2022-07-30 04:30:27,17.2,77
2022-07-30 04:34:15,17.2,77
2022-07-30 04:38:03,17.3,76
2022-07-30 04:41:51,17.4,76
2022-07-30 04:45:39,17.4,76
2022-07-30 04:49:27,17.5,76
2022-07-30 04:53:15,17.5,76
2022-07-30 04:57:03,17.5,76
2022-07-30 05:03:42,17.6,75
2022-07-30 05:07:30,17.6,75
2022-07-30 05:11:18,17.6,75
2022-07-30 05:15:06,17.6,75
2022-07-30 05:18:54,17.7,75
2022-07-30 05:22:42,17.7,75
2022-07-30 05:26:30,17.7,75
2022-07-30 05:30:18,17.7,74
2022-07-30 05:34:06,17.7,74
2022-07-30 05:37:54,17.7,74
2022-07-30 05:41:42,17.7,74
2022-07-30 05:45:30,17.7,74
2022-07-30 05:49:18,17.7,74
2022-07-30 05:53:06,17.7,74
2022-07-30 05:56:54,17.7,74
2022-07-30 06:07:20,17.6,74
2022-07-30 06:14:56,17.7,74
2022-07-30 06:18:44,17.7,74
2022-07-30 06:22:32,17.5,74
2022-07-30 06:26:20,17.5,74
2022-07-30 06:30:08,17.4,74
2022-07-30 06:33:56,17.4,75
2022-07-30 06:37:44,17.3,75
2022-07-30 06:41:32,17.4,75
2022-07-30 06:45:20,17.4,75
2022-07-30 06:49:08,17.5,75
2022-07-30 06:52:56,17.5,75
2022-07-30 06:56:44,17.6,75
2022-07-30 07:07:11,17.7,76
2022-07-30 07:10:59,17.8,76
2022-07-30 07:14:47,17.8,76
2022-07-30 07:18:35,17.9,76
2022-07-30 07:22:23,18,76
2022-07-30 07:26:11,18.2,75
2022-07-30 07:29:59,18.2,75
2022-07-30 07:33:47,18.2,75
2022-07-30 07:37:35,18.2,75
2022-07-30 07:41:23,18.2,75
2022-07-30 07:45:11,18.3,75
2022-07-30 07:48:59,18.2,75
2022-07-30 07:56:35,18.3,75
2022-07-30 08:00:23,18.5,75
2022-07-30 08:10:50,18.9,75
2022-07-30 08:14:38,19,75
2022-07-30 08:18:26,19,75
2022-07-30 08:22:14,19,75
2022-07-30 08:26:02,19.1,75
2022-07-30 08:29:50,19.1,75
2022-07-30 08:33:38,19.1,75
2022-07-30 08:37:26,19.1,75
2022-07-30 08:41:14,19,75
2022-07-30 08:45:02,19,75
2022-07-30 08:48:50,19.2,75
2022-07-30 08:56:26,19.8,74
2022-07-30 09:00:14,19.9,74
2022-07-30 09:06:53,20.2,74
2022-07-30 09:10:41,20.5,74
2022-07-30 09:14:29,20.8,74
2022-07-30 09:18:17,21,73
2022-07-30 09:22:05,21,73
2022-07-30 09:25:53,21,73
2022-07-30 09:29:41,20.8,73
2022-07-30 09:33:29,20.7,73
2022-07-30 09:37:17,20.5,73
2022-07-30 09:41:05,20.5,73
2022-07-30 09:44:53,20.5,73
2022-07-30 09:52:29,20.3,73
2022-07-30 10:00:05,20.4,73
2022-07-30 10:06:44,20.8,73
2022-07-30 10:10:32,20.9,73
2022-07-30 10:14:20,20.7,73
2022-07-30 10:18:08,20.6,73
2022-07-30 10:21:56,20.6,73
2022-07-30 10:25:44,20.7,73
2022-07-30 10:29:32,20.8,73
2022-07-30 10:33:20,20.8,73
2022-07-30 10:37:08,20.9,73
2022-07-30 10:40:56,21,73
2022-07-30 10:44:44,21,73
2022-07-30 10:48:32,20.9,73
2022-07-30 10:52:20,20.8,73
2022-07-30 10:56:08,20.8,73
2022-07-30 10:59:56,20.9,73
2022-07-30 11:06:35,21,73
2022-07-30 11:10:23,21.5,73
2022-07-30 11:14:11,21.6,73
2022-07-30 11:17:59,21.7,73
2022-07-30 11:21:47,21.5,73
2022-07-30 11:25:35,21.4,73
2022-07-30 11:29:23,21.3,73
2022-07-30 11:33:10,21.2,73
2022-07-30 11:36:58,21.2,73
2022-07-30 11:40:46,21.4,74
2022-07-30 11:44:34,21.5,74
2022-07-30 11:48:22,21.7,74
2022-07-30 11:52:10,21.6,74
2022-07-30 11:55:58,21.6,74
2022-07-30 11:59:46,21.6,74
2022-07-30 12:03:34,21.9,74
2022-07-30 12:10:13,22.4,74
2022-07-30 12:14:01,22.4,74
2022-07-30 12:17:49,22.5,73
2022-07-30 12:21:37,22.5,73
2022-07-30 12:25:25,22.5,74
2022-07-30 12:29:13,22.3,73
2022-07-30 12:33:01,22.3,73
2022-07-30 12:36:49,22.3,73
2022-07-30 12:40:37,22.6,73
2022-07-30 12:44:25,22.3,73
2022-07-30 12:48:13,22.5,73
2022-07-30 12:55:49,22.5,73
2022-07-30 12:59:37,22.4,73
2022-07-30 13:03:25,22.2,73
2022-07-30 13:10:04,21.9,73
2022-07-30 13:13:52,21.8,73
2022-07-30 13:21:28,21.5,74
2022-07-30 13:25:16,21.6,74
2022-07-30 13:29:04,22.1,74
2022-07-30 13:32:52,22.1,74
2022-07-30 13:36:40,22.1,74
2022-07-30 13:44:16,21.6,74
2022-07-30 13:48:04,21.8,74
2022-07-30 13:55:40,21.7,74
2022-07-30 13:59:28,21.7,74
2022-07-30 14:03:16,21.9,74
2022-07-30 14:09:55,22.1,74
2022-07-30 14:13:43,22,74
2022-07-30 14:17:31,21.9,74
2022-07-30 14:21:19,21.9,74
2022-07-30 14:25:07,22.1,74
2022-07-30 14:28:55,22.8,74
2022-07-30 14:32:43,23.3,73
2022-07-30 14:36:31,23.2,73
2022-07-30 14:40:19,23.1,73
2022-07-30 14:44:07,23.4,72
2022-07-30 14:47:55,23.4,72
2022-07-30 14:51:43,23,72
2022-07-30 14:55:31,22.6,72
2022-07-30 14:59:19,22.5,72
2022-07-30 15:03:07,22.6,72
2022-07-30 15:06:55,23,72
2022-07-30 15:09:46,23.2,72
2022-07-30 15:13:34,23,72
2022-07-30 15:17:22,22.5,72
2022-07-30 15:21:10,22.3,72
2022-07-30 15:24:58,22.5,72
2022-07-30 15:28:46,22.7,72
2022-07-30 15:32:34,22.5,72
2022-07-30 15:36:22,22.4,72
2022-07-30 15:40:10,22.3,72
2022-07-30 15:43:58,22.3,72
2022-07-30 15:47:46,22.2,72
2022-07-30 15:51:34,22.3,72
2022-07-30 15:55:22,22.3,72
2022-07-30 15:59:10,22.3,72
2022-07-30 16:02:58,22.4,72
2022-07-30 16:13:25,22.3,72
2022-07-30 16:17:13,22.3,72
2022-07-30 16:21:01,22.2,72
2022-07-30 16:24:49,22.1,72
2022-07-30 16:28:37,22.2,72
2022-07-30 16:32:25,22.3,72
2022-07-30 16:36:13,22.6,72
2022-07-30 16:40:01,22.6,72
2022-07-30 16:43:49,22.6,72
2022-07-30 16:47:37,22.6,72
2022-07-30 16:51:25,22.6,72
2022-07-30 16:55:13,22.6,72
2022-07-30 16:59:01,22.6,71
2022-07-30 17:02:49,22.5,71
2022-07-30 17:06:36,22.5,71
2022-07-30 17:13:15,22.6,71
2022-07-30 17:17:03,22.8,71
2022-07-30 17:20:51,23,71
2022-07-30 17:24:39,22.9,71
2022-07-30 17:28:27,22.6,71
2022-07-30 17:32:15,22.3,71
2022-07-30 17:36:03,22.1,71
2022-07-30 17:39:51,22.1,71
2022-07-30 17:43:39,22,71
2022-07-30 17:55:03,21.8,72
2022-07-30 17:58:51,22.1,71
2022-07-30 18:02:39,22.1,72
2022-07-30 18:06:27,22.1,72
2022-07-30 18:16:54,22.2,72
2022-07-30 18:20:42,22.2,72
2022-07-30 18:24:30,22.2,72
2022-07-30 18:28:18,22.2,72
2022-07-30 18:32:06,22,72
2022-07-30 18:35:54,21.8,72
2022-07-30 18:39:42,21.6,72
2022-07-30 18:43:30,21.4,72
2022-07-30 18:51:06,21.4,72
2022-07-30 18:54:54,21.2,72
2022-07-30 19:02:30,21,73
2022-07-30 19:16:45,21,73
2022-07-30 19:20:33,21.1,73
2022-07-30 19:24:21,21.1,73
2022-07-30 19:28:09,21,73
2022-07-30 19:31:57,20.9,73
2022-07-30 19:35:45,21,73
2022-07-30 19:39:33,21,73
2022-07-30 19:43:21,20.9,73
2022-07-30 19:47:09,20.9,74
2022-07-30 19:50:57,20.9,74
2022-07-30 19:54:45,20.9,74
2022-07-30 19:58:33,20.9,74
2022-07-30 20:02:21,20.8,74
2022-07-30 20:06:09,20.8,74
2022-07-30 20:09:57,20.7,74
2022-07-30 20:16:36,20.6,74
2022-07-30 20:20:24,20.6,74
2022-07-30 20:24:12,20.6,74
2022-07-30 20:28:00,20.5,75
2022-07-30 20:31:48,20.3,75
2022-07-30 20:35:36,20.2,75
2022-07-30 20:39:24,20.2,75
2022-07-30 20:43:12,20,76
2022-07-30 20:47:00,20,76
2022-07-30 20:50:48,20,76
2022-07-30 20:54:36,19.9,76
2022-07-30 20:58:24,19.9,76
2022-07-30 21:02:12,19.9,77
2022-07-30 21:06:00,19.8,77
2022-07-30 21:16:27,19.7,77
2022-07-30 21:20:15,19.7,77
2022-07-30 21:24:03,19.7,77
2022-07-30 21:27:51,19.7,77
2022-07-30 21:31:39,19.7,78
2022-07-30 21:35:27,19.7,78
2022-07-30 21:39:15,19.7,78
2022-07-30 21:43:03,19.7,78
2022-07-30 21:46:51,19.6,78
2022-07-30 21:50:39,19.6,78
2022-07-30 21:54:27,19.6,79
2022-07-30 21:58:15,19.5,79
2022-07-30 22:02:03,19.5,79
2022-07-30 22:09:39,19.5,79
2022-07-30 22:20:06,19.4,80
2022-07-30 22:23:54,19.4,80
2022-07-30 22:27:42,19.4,80
2022-07-30 22:31:30,19.3,80
2022-07-30 22:35:18,19.3,80
2022-07-30 22:39:05,19.3,80
2022-07-30 22:42:53,19.3,80
2022-07-30 22:50:29,19.2,81
2022-07-30 22:58:05,19.2,81
2022-07-30 23:09:29,19,81
2022-07-30 23:23:44,18.7,82
2022-07-30 23:27:32,18.7,82
2022-07-30 23:31:20,18.6,82
2022-07-30 23:35:08,18.6,82
2022-07-30 23:38:56,18.6,82
2022-07-30 23:42:44,18.6,82
2022-07-30 23:46:32,18.6,82
2022-07-30 23:50:20,18.6,83
2022-07-30 23:57:56,18.5,83
2022-07-31 00:01:44,18.5,83
2022-07-31 00:05:32,18.6,83
2022-07-31 00:09:20,18.6,83
2022-07-31 00:13:08,18.6,83
2022-07-31 00:19:47,18.6,83
2022-07-31 00:27:23,18.5,83
2022-07-31 00:31:11,18.5,83
2022-07-31 00:34:59,18.5,84
2022-07-31 00:38:47,18.5,84
2022-07-31 00:42:35,18.5,84
2022-07-31 00:46:23,18.4,84
2022-07-31 00:50:11,18.4,84
2022-07-31 00:53:59,18.4,84
2022-07-31 00:57:47,18.4,84
2022-07-31 01:01:35,18.4,84
2022-07-31 01:05:23,18.4,84
2022-07-31 01:09:11,18.5,84
2022-07-31 01:12:59,18.5,84
2022-07-31 01:19:38,18.5,84
2022-07-31 01:27:14,18.6,84
2022-07-31 01:34:50,18.6,84
2022-07-31 01:38:38,18.6,84
2022-07-31 01:42:26,18.7,84
2022-07-31 01:46:14,18.8,84
2022-07-31 01:50:02,18.8,84
2022-07-31 01:53:50,18.9,84
2022-07-31 01:57:38,18.8,84
2022-07-31 02:01:26,18.9,84
2022-07-31 02:05:14,18.9,84
2022-07-31 02:09:02,18.8,84
2022-07-31 02:12:50,18.8,84
2022-07-31 02:19:29,18.8,84
2022-07-31 02:23:17,18.8,84
2022-07-31 02:27:05,18.8,84
2022-07-31 02:30:53,18.9,84
2022-07-31 02:34:41,18.9,84
2022-07-31 02:38:29,18.9,84
2022-07-31 02:42:17,19,84
2022-07-31 02:46:05,18.9,84
2022-07-31 02:49:53,19,84
2022-07-31 02:53:41,18.9,84
2022-07-31 02:57:29,18.9,84
2022-07-31 03:01:17,18.9,84
2022-07-31 03:05:05,18.8,84
2022-07-31 03:08:53,18.8,84
2022-07-31 03:12:41,18.8,84
2022-07-31 03:23:08,18.8,84
2022-07-31 03:26:56,18.8,84
2022-07-31 03:30:44,18.9,84
2022-07-31 03:34:32,18.9,84
2022-07-31 03:38:20,18.8,84
2022-07-31 03:45:56,19,84
2022-07-31 03:49:44,18.9,84
2022-07-31 03:53:32,18.8,84
2022-07-31 03:57:20,18.9,84
2022-07-31 04:01:08,18.8,84
2022-07-31 04:04:56,18.9,84
2022-07-31 04:08:44,19,84
2022-07-31 04:12:31,18.9,84
2022-07-31 04:22:58,18.9,84
2022-07-31 04:26:46,19,84
2022-07-31 04:30:34,19,84
2022-07-31 04:34:22,18.9,84
2022-07-31 04:38:10,18.9,84
2022-07-31 04:41:58,18.9,84
2022-07-31 04:45:46,18.9,84
2022-07-31 04:49:34,18.9,84
2022-07-31 04:53:22,18.9,84
2022-07-31 04:57:10,18.9,84
2022-07-31 05:00:58,18.9,84
2022-07-31 05:08:34,18.8,85
2022-07-31 05:12:22,18.8,85
2022-07-31 05:16:10,18.9,84
2022-07-31 05:22:49,18.8,85
2022-07-31 05:26:37,18.9,84
2022-07-31 05:30:25,18.9,85
2022-07-31 05:34:13,18.9,84
2022-07-31 05:38:01,18.9,84
2022-07-31 05:41:49,18.8,85
2022-07-31 05:45:37,18.8,85
2022-07-31 05:49:25,18.8,85
2022-07-31 05:53:13,18.8,85
2022-07-31 05:57:01,18.8,85
2022-07-31 06:04:37,18.9,85
2022-07-31 06:08:25,18.8,85
2022-07-31 06:12:13,18.9,85
2022-07-31 06:16:01,18.9,85
2022-07-31 06:22:40,19,85
2022-07-31 06:26:28,19,85
2022-07-31 06:30:16,19,85
2022-07-31 06:34:04,19,85
2022-07-31 06:37:52,19.1,84
2022-07-31 06:41:40,19,85
2022-07-31 06:45:28,19,85
2022-07-31 06:49:16,19,85
2022-07-31 06:53:04,19,85
2022-07-31 06:56:52,19,84
2022-07-31 07:00:40,18.9,84
2022-07-31 07:04:28,18.9,84
2022-07-31 07:08:16,19,85
2022-07-31 07:12:04,19,85
2022-07-31 07:15:52,19,85
2022-07-31 07:22:31,18.9,85
2022-07-31 07:26:19,19,85
2022-07-31 07:30:07,19.1,84
2022-07-31 07:33:55,19.2,84
2022-07-31 07:37:43,19.3,84
2022-07-31 07:41:31,19.4,84
2022-07-31 07:45:19,19.4,84
2022-07-31 07:49:07,19.4,84
2022-07-31 07:52:55,19.5,84
2022-07-31 08:00:31,19.5,84
2022-07-31 08:04:19,19.5,84
2022-07-31 08:08:07,19.6,84
2022-07-31 08:11:55,19.6,84
2022-07-31 08:15:43,19.6,84
2022-07-31 08:26:10,19.6,84
2022-07-31 08:29:58,19.7,84
2022-07-31 08:33:46,19.7,84
2022-07-31 08:37:34,19.6,84
2022-07-31 08:41:22,19.6,84
2022-07-31 08:45:10,19.6,84
2022-07-31 08:48:58,19.6,84
2022-07-31 09:00:22,19.6,84
2022-07-31 09:04:10,19.8,84
2022-07-31 09:07:58,19.8,84
2022-07-31 09:11:46,19.8,84
2022-07-31 09:15:34,19.7,84
2022-07-31 09:19:22,19.6,84
2022-07-31 09:26:01,19.7,84
2022-07-31 09:29:49,19.7,84
2022-07-31 09:33:37,19.8,84
2022-07-31 09:37:25,19.8,84
2022-07-31 09:41:13,20,83
2022-07-31 09:45:00,20,83
2022-07-31 09:48:48,19.9,83
2022-07-31 09:52:36,19.8,83
2022-07-31 09:56:24,20.1,83
2022-07-31 10:00:12,20.6,83
2022-07-31 10:04:00,20.7,83
2022-07-31 10:07:48,20.7,83
2022-07-31 10:11:36,21.2,82
2022-07-31 10:15:24,21.3,82
2022-07-31 10:19:12,21.1,82
2022-07-31 10:29:39,20.6,82
2022-07-31 10:33:27,20.4,82
2022-07-31 10:37:15,20.1,82
2022-07-31 10:41:03,20,82
2022-07-31 10:44:51,19.9,82
2022-07-31 10:48:39,20,82
2022-07-31 10:52:27,20.1,82
2022-07-31 10:56:15,20,82
2022-07-31 11:00:03,20,82
2022-07-31 11:03:51,19.9,82
2022-07-31 11:07:39,19.8,82
2022-07-31 11:11:27,19.8,82
2022-07-31 11:15:15,19.9,82
2022-07-31 11:19:03,20.7,81
2022-07-31 11:29:30,20.7,81
2022-07-31 11:33:18,20.9,81
2022-07-31 11:40:54,21,81
2022-07-31 11:44:42,21.4,81
2022-07-31 11:48:30,21.8,80
2022-07-31 11:52:18,21.8,80
2022-07-31 11:56:06,21.6,80
2022-07-31 11:59:54,21.5,80
2022-07-31 12:03:42,21.7,79
2022-07-31 12:07:30,21.9,79
2022-07-31 12:15:06,22.5,78
2022-07-31 12:18:54,22.3,78
2022-07-31 12:22:42,22.1,78
2022-07-31 12:33:09,22.2,77
2022-07-31 12:36:57,22.4,77
2022-07-31 12:40:45,22.2,76
2022-07-31 12:44:33,22.5,76
2022-07-31 12:48:21,22.4,75
2022-07-31 12:52:09,22.2,75
2022-07-31 12:55:57,22.2,75
2022-07-31 12:59:45,22.6,75
2022-07-31 13:03:33,23.3,74
2022-07-31 13:07:21,23.2,74
2022-07-31 13:11:09,23.1,73
2022-07-31 13:18:45,23.5,72
2022-07-31 13:22:33,23.3,72
2022-07-31 13:33:00,24.1,71
2022-07-31 13:36:48,24.2,71
2022-07-31 13:40:36,24.3,70
2022-07-31 13:44:24,23.9,70
2022-07-31 13:48:12,23.8,69
2022-07-31 13:52:00,23.9,69
2022-07-31 13:55:48,24.2,69
2022-07-31 13:59:36,24.3,68
2022-07-31 14:03:24,24.2,67
2022-07-31 14:07:12,23.9,68
2022-07-31 14:14:48,23.7,66
2022-07-31 14:18:36,23.6,65
2022-07-31 14:22:24,23.7,65
2022-07-31 14:32:51,23.7,64
2022-07-31 14:36:39,23.7,64
2022-07-31 14:44:15,22.9,64
2022-07-31 14:48:03,22.8,64
2022-07-31 14:51:51,22.7,64
2022-07-31 14:55:39,23.2,63
2022-07-31 14:59:27,23.6,63
2022-07-31 15:03:15,23.7,63
2022-07-31 15:07:03,23.7,63
2022-07-31 15:10:51,23.5,63
2022-07-31 15:18:26,23.9,62
2022-07-31 15:26:02,23.3,62
2022-07-31 15:32:41,22.7,62
2022-07-31 15:36:29,22.5,61
2022-07-31 15:40:17,22.3,62
2022-07-31 15:44:05,22.8,61
